target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
STRG.21032.2_1	0.000572595764115207	0.0160385988983324	-0.655353580337206	0.190273375257013	3.28519559850564	0.0946684636459834	0.0103383265975272	0.0195634303376916	0.0439676094000168	0.0439676094000168
STRG.21067.2_1	0.000572595764115207	0.0160385988983324	-0.655353580337206	0.190273375257013	3.28519559850564	0.0946684636459834	0.0103383265975272	0.0195634303376916	0.0439676094000168	0.0439676094000168
STRG.2117.2_4	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.2142.2_3	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.2146.2_3	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.2159.2_1	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.218.2_1	0.000572818979181775	0.0160385988983324	0.369327698349398	0.107232766890792	5.08026154788548	0.0498436019206979	0.000541842179831484	0.0057488950377397	0.0167064572627509	0.0167064572627509
STRG.2188.2_6	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.219.2_1	0.000572818979181775	0.0160385988983324	0.369327698349398	0.107232766890792	5.08026154788548	0.0498436019206979	0.000541842179831484	0.0057488950377397	0.0167064572627509	0.0167064572627509
STRG.2243.2_2	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.2257.2_1	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.2259.2_3	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.2262.2	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.2268.2_1	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.231.2	0.000572818979181775	0.0160385988983324	0.369327698349398	0.107232766890792	5.08026154788548	0.0498436019206979	0.000541842179831484	0.0057488950377397	0.0167064572627509	0.0167064572627509
STRG.2323.2_1	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.2349.2	0.000571491502913213	0.0160385988983324	-0.786847445837932	0.228416298451169	2.49318013111854	0.187279581372371	0.00861499330876582	0.00227190878325249	0.0696460147884343	0.0696460147884343
STRG.8989.1_1	0.000574561615234424	0.0160858354040895	2.96094920130971	0.859904392649313	2.34827939420734	4.41470407528997	0.0946319788975728	1.0145213678488	0.0815957325579134	1.0145213678488
STRG.14568.1_5	0.000577868446231574	0.0161768508489369	-4.31300270182857	1.25312604748443	1.99652310925906	4.48882762096963	2.20873527894784	-0.928157685565547	0.146752057378097	0.146752057378097
STRG.22208.1_8	0.000579753134749252	0.0162280410777351	-0.355286088537561	0.103253410622289	5.96377042535548	0.0249225843360021	0.00224577773532852	0.00808392942145371	0.0137461224723739	0.0137461224723739
STRG.1647.1_7	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1647.1_9	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1649.1_10	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1675.1_5	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1691.1_11	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1729.1_8	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1740.1_6	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1744.1	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1749.1_3	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1757.1_4	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1801.1_2	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.1827.1_1	0.000580665380246656	0.0162315968679748	0.603247948375504	0.175337883052581	3.5609120413035	0.107826161721606	0.00996379735527311	0.0165738020185752	0.0361512624947679	0.0361512624947679
STRG.6038.1_3	0.000580184583085084	0.0162315968679748	1.33760381374053	0.388757793965808	4.51811683953176	0.449790585235852	0.0147787981353468	0.211920135418395	0.0205366503958086	0.211920135418395
STRG.6269.6	0.000580351615319977	0.0162315968679748	-3.79063299856926	1.10172494213462	2.65167627304859	3.46003829110565	1.1422437422492	0.67845302993311	0.0602653297257603	0.67845302993311
STRG.15839.1_9	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.15946.1_10	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.16092.1_11	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.16198.2_2	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.16214.2_2	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.16309.2_2	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.16398.1_4	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.16447.2_5	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.16459.2_2	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.16603.1_3	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.16643.1	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.16745.1_6	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.16774.2_2	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.16988.2_1	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.16999.1_1	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.17027.1_2	0.000581517207406873	0.0162333082770807	-1.72939976957138	0.502719095952995	1.62508256402308	1.2764501569524	0.0308060850671498	0.348283649086545	0.335454538452198	0.348283649086545
STRG.17027.2_5	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.17048.2	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.17125.2_2	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.17380.3_1	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.17411.3_2	0.000581904548228539	0.0162333082770807	0.86329620583806	0.250964659794613	2.87827204437268	0.198366055123139	0.0378834529245151	0.0506498156078962	0.0565914377742233	0.0565914377742233
STRG.14912.6	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.14917.4	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.15011.3_9	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.15146.4_1	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.15147.5_2	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.15450.4_3	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.15613.3_1	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.15662.3	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.15715.5_1	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.15769.4_1	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.16008.5	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.16031.4	0.000583196211183598	0.0162505439927745	0.77053028847583	0.224036216208968	3.25291673082908	0.10391892051191	0.0302754919563657	-0.0119920796358336	0.0450128473034812	0.0450128473034812
STRG.11466.24	0.000584939065515162	0.0162975387925502	-0.924528381111562	0.268875222095483	5.15336994779784	0.288216656399574	0.015405470665158	0.0930353569201851	0.0163637096358871	0.0930353569201851
STRG.12897.2_8	0.000587030792801857	0.0163542438870276	-0.766379015387374	0.222944231364545	6.22926019905655	0.163178293039486	0.0125046170712481	0.0620515783768435	0.0132903096457369	0.0620515783768435
STRG.15903.2_3	0.000587554332418856	0.0163672537213093	4.99581894356163	1.45341563575694	1.95325588321	5.81480178716048	2.50239992593819	0.666225589455939	0.160406542133632	0.666225589455939
STRG.190.3_1	0.000589689098493315	0.0164251399886586	-0.402610117373042	0.11716339801106	8.94575831187615	0.0649774275096643	0.000727521281000688	0.0198633714692464	0.0185790667049723	0.0198633714692464
STRG.11370.1_9	0.000590456533114159	0.0164259638177741	0.329863723214523	0.0960033447160032	6.03606975773507	0.0482355844594145	0.000220582686736831	0.0121336144476007	0.0136043806082528	0.0136043806082528
STRG.11465.1_7	0.000590456533114159	0.0164259638177741	0.329863723214523	0.0960033447160032	6.03606975773507	0.0482355844594145	0.000220582686736831	0.0121336144476007	0.0136043806082528	0.0136043806082528
STRG.11498.1_10	0.000590456533114159	0.0164259638177741	0.329863723214523	0.0960033447160032	6.03606975773507	0.0482355844594145	0.000220582686736831	0.0121336144476007	0.0136043806082528	0.0136043806082528
